Time,ECG
4.83,-1.029940119760479
4.832,-1.0778443113772456
4.8340000000000005,-1.0718562874251496
4.836,-1.035928143712575
4.838,-1.0598802395209581
4.84,-1.0479041916167664
4.8420000000000005,-0.9640718562874252
4.844,-0.8562874251497006
4.846,-0.9161676646706587
4.848,-0.9041916167664671
4.8500000000000005,-0.7125748502994012
4.852,-0.5508982035928144
4.854,-0.4550898203592814
4.856,-0.3473053892215569
4.8580000000000005,-0.2275449101796407
4.86,-0.18562874251497005
4.862,-0.1437125748502994
4.864,-0.11377245508982035
4.866,-0.15568862275449102
4.868,-0.19161676646706588
4.87,-0.6107784431137725
4.872,-1.2455089820359282
4.874,-1.910179640718563
4.876,-2.1736526946107784
4.878,-2.3532934131736525
4.88,-2.3592814371257487
4.882,-2.431137724550898
4.884,-2.377245508982036
4.886,-2.37125748502994
4.888,-2.3892215568862274
4.89,-2.341317365269461
4.892,-2.2994011976047903
4.894,-2.1676646706586826
4.896,-2.0419161676646707
4.898,-1.9281437125748504
4.9,-1.910179640718563
4.902,-1.8083832335329342
4.904,-1.748502994011976
4.906,-1.6347305389221556
4.908,-1.437125748502994
4.91,-1.341317365269461
4.912,-1.2874251497005988
4.914,-1.2395209580838322
4.916,-1.155688622754491
4.918,-1.1137724550898203
4.92,-1.0718562874251496
4.922,-1.0419161676646707
4.924,-1.0179640718562875
4.926,-1.0059880239520957
4.928,-1.0059880239520957
4.93,-0.9880239520958084
4.932,-1.029940119760479
4.934,-1.0119760479041917
4.936,-1.0
4.938,-1.0179640718562875
4.94,-0.9640718562874252
4.942,-0.9161676646706587
4.944,-0.9640718562874252
4.946,-0.874251497005988
4.948,-0.8862275449101796
4.95,-0.844311377245509
4.952,-0.8562874251497006
4.954,-0.8143712574850299
4.956,-0.8862275449101796
4.958,-0.8682634730538922
4.96,-0.874251497005988
4.962,-0.844311377245509
4.964,-0.8023952095808383
4.966,-0.8083832335329342
4.968,-0.8323353293413174
4.97,-0.8862275449101796
4.972,-0.8502994011976048
4.974,-0.844311377245509
4.976,-0.8862275449101796
4.978,-0.7904191616766467
4.98,-0.8263473053892215
4.982,-0.7904191616766467
4.984,-0.8083832335329342
4.986,-0.8383233532934131
4.988,-0.7964071856287425
4.99,-0.7245508982035929
4.992,-0.7664670658682635
4.994,-0.7664670658682635
4.996,-0.7724550898203593
4.998,-0.7305389221556886
5.0,-0.7245508982035929
5.002,-0.7005988023952096
5.0040000000000004,-0.7485029940119761
5.006,-0.7544910179640718
5.008,-0.7125748502994012
5.01,-0.7125748502994012
5.0120000000000005,-0.6826347305389222
5.014,-0.6467065868263473
5.016,-0.6407185628742516
5.018,-0.6526946107784432
5.0200000000000005,-0.6107784431137725
5.022,-0.6167664670658682
5.024,-0.5389221556886228
5.026,-0.5209580838323353
5.0280000000000005,-0.5149700598802395
5.03,-0.47904191616766467
5.032,-0.40718562874251496
5.034,-0.46107784431137727
5.0360000000000005,-0.47904191616766467
5.038,-0.41317365269461076
5.04,-0.40718562874251496
5.042,-0.39520958083832336
5.0440000000000005,-0.38922155688622756
5.046,-0.31736526946107785
5.048,-0.33532934131736525
5.05,-0.2934131736526946
5.0520000000000005,-0.30538922155688625
5.054,-0.3592814371257485
5.056,-0.3473053892215569
5.058,-0.2754491017964072
5.0600000000000005,-0.2754491017964072
5.062,-0.2275449101796407
5.064,-0.24550898203592814
5.066,-0.2994011976047904
5.0680000000000005,-0.3413173652694611
5.07,-0.2694610778443114
5.072,-0.23353293413173654
5.074,-0.24550898203592814
5.0760000000000005,-0.281437125748503
5.078,-0.30538922155688625
5.08,-0.2754491017964072
5.082,-0.32934131736526945
5.0840000000000005,-0.31137724550898205
5.086,-0.3413173652694611
5.088,-0.38323353293413176
5.09,-0.41317365269461076
5.0920000000000005,-0.5329341317365269
5.094,-0.5329341317365269
5.096,-0.5269461077844312
5.098,-0.5389221556886228
5.1000000000000005,-0.6167664670658682
5.102,-0.6586826347305389
5.104,-0.6766467065868264
5.106,-0.6586826347305389
5.1080000000000005,-0.6706586826347305
5.11,-0.7005988023952096
5.112,-0.7365269461077845
5.114,-0.8023952095808383
5.1160000000000005,-0.8263473053892215
5.118,-0.7724550898203593
5.12,-0.7784431137724551
5.122,-0.8562874251497006
5.124,-0.8862275449101796
5.126,-0.8023952095808383
5.128,-0.8682634730538922
5.13,-0.8802395209580839
5.132,-0.9161676646706587
5.134,-0.9041916167664671
5.136,-0.8922155688622755
5.138,-0.9221556886227545
5.14,-0.874251497005988
5.142,-0.9341317365269461
5.144,-0.9520958083832335
5.146,-0.9580838323353293
5.148,-0.9580838323353293
5.15,-0.9281437125748503
5.152,-0.9401197604790419
5.154,-0.9760479041916168
5.156,-0.9221556886227545
5.158,-1.0658682634730539
5.16,-1.0059880239520957
5.162,-0.9161676646706587
5.164,-0.9221556886227545
5.166,-0.9221556886227545
5.168,-0.9281437125748503
5.17,-0.9700598802395209
5.172,-0.9700598802395209
5.174,-0.9520958083832335
5.176,-0.9161676646706587
5.178,-0.8622754491017964
5.18,-0.9041916167664671
5.182,-0.9580838323353293
5.184,-0.9461077844311377
5.186,-0.9401197604790419
5.188,-0.9161676646706587
5.19,-0.9940119760479041
5.192,-0.9700598802395209
5.194,-0.9820359281437125
5.196,-0.9520958083832335
5.198,-0.9341317365269461
5.2,-0.9341317365269461
5.202,-0.9700598802395209
5.204,-0.9161676646706587
5.206,-0.9221556886227545
5.208,-0.9520958083832335
5.21,-0.9940119760479041
5.212,-0.9640718562874252
5.214,-0.9520958083832335
5.216,-0.9640718562874252
5.218,-0.9281437125748503
5.22,-0.8922155688622755
5.222,-0.9880239520958084
5.224,-0.9461077844311377
5.226,-0.8922155688622755
5.228,-0.8323353293413174
5.23,-0.8622754491017964
5.232,-0.9880239520958084
5.234,-0.9760479041916168
5.236,-0.9580838323353293
5.238,-0.9580838323353293
5.24,-0.8982035928143712
5.242,-0.8802395209580839
5.244,-0.8562874251497006
5.246,-0.8862275449101796
5.248,-0.8562874251497006
5.25,-0.8682634730538922
5.252,-0.8682634730538922
5.2540000000000004,-0.8622754491017964
5.256,-0.8862275449101796
5.258,-0.8622754491017964
5.26,-0.8383233532934131
5.2620000000000005,-0.8682634730538922
5.264,-0.8323353293413174
5.266,-0.7604790419161677
5.268,-0.7844311377245509
5.2700000000000005,-0.844311377245509
5.272,-0.8502994011976048
5.274,-0.8323353293413174
5.276,-0.8802395209580839
5.2780000000000005,-0.874251497005988
5.28,-0.8383233532934131
5.282,-0.8562874251497006
5.284,-0.844311377245509
5.2860000000000005,-0.8323353293413174
5.288,-0.8083832335329342
5.29,-0.8383233532934131
5.292,-0.8263473053892215
5.2940000000000005,-0.8083832335329342
5.296,-0.8323353293413174
5.298,-0.7904191616766467
5.3,-0.7784431137724551
5.3020000000000005,-0.7904191616766467
5.304,-0.7784431137724551
5.306,-0.7305389221556886
5.308,-0.7964071856287425
5.3100000000000005,-0.7664670658682635
5.312,-0.7724550898203593
5.314,-0.8203592814371258
5.316,-0.8203592814371258
5.3180000000000005,-0.8203592814371258
5.32,-0.8083832335329342
5.322,-0.8562874251497006
5.324,-0.8383233532934131
5.3260000000000005,-0.8263473053892215
5.328,-0.9041916167664671
5.33,-1.0119760479041917
5.332,-0.9520958083832335
5.3340000000000005,-0.9041916167664671
5.336,-0.9161676646706587
5.338,-0.9640718562874252
5.34,-0.8622754491017964
5.3420000000000005,-0.8203592814371258
5.344,-0.8263473053892215
5.346,-0.8682634730538922
5.348,-0.8802395209580839
5.3500000000000005,-0.874251497005988
5.352,-0.8383233532934131
5.354,-0.9041916167664671
5.356,-0.9341317365269461
5.3580000000000005,-0.9041916167664671
5.36,-0.9161676646706587
5.362,-0.9101796407185628
5.364,-0.8682634730538922
5.3660000000000005,-0.9221556886227545
5.368,-0.8502994011976048
5.37,-0.9161676646706587
5.372,-0.9221556886227545
5.3740000000000006,-0.8622754491017964
5.376,-0.8802395209580839
5.378,-0.8562874251497006
5.38,-0.8982035928143712
5.382,-0.8802395209580839
5.384,-0.9041916167664671
5.386,-0.9161676646706587
5.388,-0.9041916167664671
5.39,-0.9041916167664671
5.392,-0.9281437125748503
5.394,-0.9700598802395209
5.396,-0.9580838323353293
5.398,-0.874251497005988
5.4,-0.874251497005988
5.402,-0.9401197604790419
5.404,-0.9041916167664671
5.406,-0.9161676646706587
5.408,-0.9221556886227545
5.41,-0.9461077844311377
5.412,-0.9281437125748503
5.414,-0.9161676646706587
5.416,-0.8562874251497006
5.418,-0.8023952095808383
5.42,-0.7844311377245509
5.422,-0.8143712574850299
5.424,-0.7724550898203593
5.426,-0.7305389221556886
5.428,-0.6946107784431138
5.43,-0.39520958083832336
5.432,-0.32934131736526945
5.434,-0.32335329341317365
5.436,-0.17365269461077845
5.438,-0.07784431137724551
5.44,0.023952095808383235
5.442,0.09580838323353294
5.444,0.10778443113772455
5.446,0.041916167664670656
5.448,-0.25748502994011974
5.45,-0.7544910179640718
5.452,-1.347305389221557
5.454,-1.8562874251497006
5.456,-2.1077844311377247
5.458,-2.179640718562874
5.46,-2.245508982035928
5.462,-2.2634730538922154
5.464,-2.2754491017964074
5.466,-2.251497005988024
5.468,-2.2095808383233533
5.47,-2.07185628742515
5.472,-1.9760479041916168
5.474,-1.9880239520958083
5.476,-1.8263473053892216
5.478,-1.658682634730539
5.48,-1.652694610778443
5.482,-1.526946107784431
5.484,-1.4790419161676647
5.486,-1.3592814371257484
5.488,-1.1916167664670658
5.49,-1.095808383233533
5.492,-1.0179640718562875
5.494,-1.0598802395209581
5.496,-1.0179640718562875
5.498,-0.9880239520958084
5.5,-0.8982035928143712
5.502,-0.8562874251497006
5.5040000000000004,-0.8143712574850299
5.506,-0.7904191616766467
5.508,-0.8083832335329342
5.51,-0.7964071856287425
5.5120000000000005,-0.8023952095808383
5.514,-0.7904191616766467
5.516,-0.8263473053892215
5.518,-0.718562874251497
5.5200000000000005,-0.7425149700598802
5.522,-0.7904191616766467
5.524,-0.7784431137724551
5.526,-0.7544910179640718
5.5280000000000005,-0.6526946107784432
5.53,-0.6766467065868264
5.532,-0.688622754491018
5.534,-0.7125748502994012
5.5360000000000005,-0.7784431137724551
5.538,-0.7724550898203593
5.54,-0.7784431137724551
5.542,-0.7664670658682635
5.5440000000000005,-0.7005988023952096
5.546,-0.6586826347305389
5.548,-0.6407185628742516
5.55,-0.6766467065868264
5.5520000000000005,-0.718562874251497
5.554,-0.6706586826347305
5.556,-0.6347305389221557
5.558,-0.7125748502994012
5.5600000000000005,-0.7065868263473054
5.562,-0.6167664670658682
5.564,-0.6467065868263473
5.566,-0.6167664670658682
5.5680000000000005,-0.5868263473053892
5.57,-0.592814371257485
5.572,-0.5988023952095808
5.574,-0.6227544910179641
5.5760000000000005,-0.6107784431137725
5.578,-0.6047904191616766
5.58,-0.5868263473053892
5.582,-0.5688622754491018
5.5840000000000005,-0.6047904191616766
5.586,-0.5688622754491018
5.588,-0.5508982035928144
5.59,-0.5449101796407185
5.5920000000000005,-0.5389221556886228
5.594,-0.5209580838323353
5.596,-0.5089820359281437
5.598,-0.47904191616766467
5.6000000000000005,-0.47305389221556887
5.602,-0.437125748502994
5.604,-0.41317365269461076
5.606,-0.39520958083832336
5.6080000000000005,-0.3592814371257485
5.61,-0.38922155688622756
5.612,-0.32335329341317365
5.614,-0.30538922155688625
5.6160000000000005,-0.3592814371257485
5.618,-0.38323353293413176
5.62,-0.31736526946107785
5.622,-0.18562874251497005
5.6240000000000006,-0.2634730538922156
5.626,-0.2215568862275449
5.628,-0.19760479041916168
5.63,-0.10179640718562874
5.632,-0.16167664670658682
5.634,-0.16766467065868262
5.636,-0.1317365269461078
5.638,-0.12574850299401197
5.64,-0.11976047904191617
5.642,-0.12574850299401197
5.644,-0.11976047904191617
5.646,-0.10179640718562874
5.648,-0.1317365269461078
5.65,-0.1437125748502994
5.652,-0.12574850299401197
5.654,-0.12574850299401197
5.656,-0.20958083832335328
5.658,-0.2275449101796407
5.66,-0.19760479041916168
5.662,-0.23353293413173654
5.664,-0.20958083832335328
5.666,-0.25149700598802394
5.668,-0.2754491017964072
5.67,-0.2934131736526946
5.672,-0.32335329341317365
5.674,-0.3473053892215569
5.676,-0.4491017964071856
5.678,-0.4431137724550898
5.68,-0.4491017964071856
5.682,-0.5029940119760479
5.684,-0.5389221556886228
5.686,-0.5748502994011976
5.688,-0.592814371257485
5.69,-0.5389221556886228
5.692,-0.6107784431137725
5.694,-0.6467065868263473
5.696,-0.6646706586826348
5.698,-0.6526946107784432
5.7,-0.6646706586826348
5.702,-0.6706586826347305
5.704,-0.6826347305389222
5.706,-0.7305389221556886
5.708,-0.7065868263473054
5.71,-0.7245508982035929
5.712,-0.7664670658682635
5.714,-0.844311377245509
5.716,-0.8263473053892215
5.718,-0.7724550898203593
5.72,-0.8083832335329342
5.722,-0.7904191616766467
5.724,-0.8383233532934131
5.726,-0.7904191616766467
5.728,-0.7964071856287425
5.73,-0.7904191616766467
5.732,-0.7245508982035929
5.734,-0.8023952095808383
5.736,-0.7784431137724551
5.738,-0.8383233532934131
5.74,-0.8023952095808383
5.742,-0.7485029940119761
5.744,-0.7844311377245509
5.746,-0.7724550898203593
5.748,-0.7664670658682635
5.75,-0.7724550898203593
5.752,-0.7964071856287425
5.7540000000000004,-0.7844311377245509
5.756,-0.7784431137724551
5.758,-0.7724550898203593
5.76,-0.7724550898203593
5.7620000000000005,-0.8083832335329342
5.764,-0.7784431137724551
5.766,-0.8143712574850299
5.768,-0.7964071856287425
5.7700000000000005,-0.8143712574850299
5.772,-0.8083832335329342
5.774,-0.7844311377245509
5.776,-0.7904191616766467
5.7780000000000005,-0.8143712574850299
5.78,-0.7485029940119761
5.782,-0.7544910179640718
5.784,-0.7904191616766467
5.7860000000000005,-0.8383233532934131
5.788,-0.8023952095808383
5.79,-0.7664670658682635
5.792,-0.7125748502994012
5.7940000000000005,-0.8323353293413174
5.796,-0.8502994011976048
5.798,-0.8143712574850299
5.8,-0.8083832335329342
5.8020000000000005,-0.7784431137724551
5.804,-0.8083832335329342
5.806,-0.7604790419161677
5.808,-0.7784431137724551
5.8100000000000005,-0.7904191616766467
5.812,-0.7724550898203593
5.814,-0.8023952095808383
5.816,-0.8083832335329342
5.8180000000000005,-0.7485029940119761
5.82,-0.7485029940119761
5.822,-0.7425149700598802
5.824,-0.7065868263473054
5.8260000000000005,-0.7544910179640718
5.828,-0.7544910179640718
5.83,-0.6047904191616766
5.832,-0.6526946107784432
5.8340000000000005,-0.6946107784431138
5.836,-0.6706586826347305
5.838,-0.7664670658682635
5.84,-0.6586826347305389
5.8420000000000005,-0.6467065868263473
5.844,-0.7365269461077845
5.846,-0.7305389221556886
5.848,-0.7544910179640718
5.8500000000000005,-0.7664670658682635
5.852,-0.688622754491018
5.854,-0.7604790419161677
5.856,-0.7485029940119761
5.8580000000000005,-0.7125748502994012
5.86,-0.6946107784431138
5.862,-0.7005988023952096
5.864,-0.6646706586826348
5.8660000000000005,-0.6946107784431138
5.868,-0.6826347305389222
5.87,-0.6826347305389222
5.872,-0.6946107784431138
5.8740000000000006,-0.6526946107784432
5.876,-0.6946107784431138
5.878,-0.6766467065868264
5.88,-0.6706586826347305
5.882000000000001,-0.6227544910179641
5.884,-0.6467065868263473
5.886,-0.6586826347305389
5.888,-0.6766467065868264
5.89,-0.7005988023952096
5.892,-0.7065868263473054
5.894,-0.7005988023952096
5.896,-0.6347305389221557
5.898,-0.6107784431137725
5.9,-0.6047904191616766
5.902,-0.5988023952095808
5.904,-0.6107784431137725
5.906,-0.6646706586826348
5.908,-0.6646706586826348
5.91,-0.7065868263473054
5.912,-0.7365269461077845
5.914,-0.7425149700598802
5.916,-0.8083832335329342
5.918,-0.8143712574850299
5.92,-0.7724550898203593
5.922,-0.562874251497006
5.924,-0.6467065868263473
5.926,-0.7485029940119761
5.928,-0.8023952095808383
5.93,-0.7904191616766467
5.932,-0.7964071856287425
5.934,-0.7724550898203593
5.936,-0.7125748502994012
5.938,-0.7485029940119761
5.94,-0.7425149700598802
5.942,-0.7245508982035929
5.944,-0.7904191616766467
5.946,-0.7784431137724551
5.948,-0.7425149700598802
5.95,-0.7964071856287425
5.952,-0.8143712574850299
5.954,-0.7604790419161677
5.956,-0.7425149700598802
5.958,-0.7365269461077845
5.96,-0.7305389221556886
5.962,-0.7305389221556886
5.964,-0.7365269461077845
5.966,-0.7245508982035929
5.968,-0.7724550898203593
5.97,-0.7724550898203593
5.972,-0.7485029940119761
5.974,-0.7425149700598802
5.976,-0.7724550898203593
5.978,-0.8203592814371258
5.98,-0.8383233532934131
5.982,-0.8263473053892215
5.984,-0.7904191616766467
5.986,-0.7485029940119761
5.988,-0.7245508982035929
5.99,-0.7544910179640718
5.992,-0.8143712574850299
5.994,-0.8203592814371258
5.996,-0.8622754491017964
5.998,-0.7544910179640718
6.0,-0.6407185628742516
6.002,-0.6766467065868264
6.0040000000000004,-0.6586826347305389
6.006,-0.6047904191616766
6.008,-0.5868263473053892
6.01,-0.5389221556886228
6.0120000000000005,-0.38323353293413176
6.014,-0.2874251497005988
6.016,-0.1497005988023952
6.018,-0.023952095808383235
6.0200000000000005,0.10778443113772455
6.022,0.17964071856287425
6.024,0.23952095808383234
6.026,0.24550898203592814
6.0280000000000005,0.2155688622754491
6.03,-0.07784431137724551
6.032,-0.5748502994011976
6.034,-1.18562874251497
6.0360000000000005,-1.748502994011976
6.038,-1.9760479041916168
6.04,-2.029940119760479
6.042,-2.059880239520958
6.0440000000000005,-2.095808383233533
6.046,-2.065868263473054
6.048,-2.065868263473054
6.05,-2.0419161676646707
6.0520000000000005,-1.9820359281437125
6.054,-1.8203592814371257
6.056,-1.7964071856287425
6.058,-1.6646706586826348
6.0600000000000005,-1.5449101796407185
6.062,-1.4970059880239521
6.064,-1.401197604790419
6.066,-1.3353293413173652
6.0680000000000005,-1.2395209580838322
6.07,-1.1497005988023952
6.072,-1.0059880239520957
6.074,-0.9401197604790419
6.0760000000000005,-0.8862275449101796
6.078,-0.8383233532934131
6.08,-0.8083832335329342
6.082,-0.7964071856287425
6.0840000000000005,-0.7365269461077845
6.086,-0.6766467065868264
6.088,-0.6047904191616766
6.09,-0.718562874251497
6.0920000000000005,-0.7485029940119761
6.094,-0.6706586826347305
6.096,-0.6167664670658682
6.098,-0.6467065868263473
6.1000000000000005,-0.5868263473053892
6.102,-0.6047904191616766
6.104,-0.6467065868263473
6.106,-0.6706586826347305
6.1080000000000005,-0.6347305389221557
6.11,-0.6047904191616766
6.112,-0.6167664670658682
6.114,-0.5988023952095808
6.1160000000000005,-0.6047904191616766
6.118,-0.6407185628742516
6.12,-0.5868263473053892
6.122,-0.5029940119760479
6.1240000000000006,-0.5329341317365269
6.126,-0.5748502994011976
6.128,-0.562874251497006
6.13,-0.5988023952095808
6.132000000000001,-0.5808383233532934
6.134,-0.5029940119760479
6.136,-0.5568862275449101
6.138,-0.5808383233532934
6.140000000000001,-0.5329341317365269
6.142,-0.5149700598802395
6.144,-0.5269461077844312
6.146,-0.5449101796407185
6.148,-0.5209580838323353
6.15,-0.49101796407185627
6.152,-0.4491017964071856
6.154,-0.48502994011976047
6.156,-0.49700598802395207
6.158,-0.48502994011976047
6.16,-0.4491017964071856
6.162,-0.4251497005988024
6.164,-0.41916167664670656
6.166,-0.47305389221556887
6.168,-0.3712574850299401
6.17,-0.4311377245508982
6.172,-0.49101796407185627
6.174,-0.4550898203592814
6.176,-0.39520958083832336
6.178,-0.3413173652694611
6.18,-0.2874251497005988
6.182,-0.2934131736526946
6.184,-0.32335329341317365
6.186,-0.20958083832335328
6.188,-0.19760479041916168
6.19,-0.23952095808383234
6.192,-0.25149700598802394
6.194,-0.2275449101796407
6.196,-0.2694610778443114
6.198,-0.23952095808383234
6.2,-0.18562874251497005
6.202,-0.1377245508982036
6.204,0.017964071856287425
6.206,-0.0658682634730539
6.208,-0.10179640718562874
6.21,-0.03592814371257485
6.212,0.09580838323353294
6.214,-0.023952095808383235
6.216,-0.023952095808383235
6.218,0.03592814371257485
6.22,-0.017964071856287425
6.222,-0.07784431137724551
6.224,-0.08383233532934131
6.226,-0.029940119760479042
6.228,-0.011976047904191617
6.23,-0.059880239520958084
6.232,-0.029940119760479042
6.234,-0.029940119760479042
6.236,0.017964071856287425
6.238,0.04790419161676647
6.24,0.005988023952095809
6.242,-0.04790419161676647
6.244,-0.059880239520958084
6.246,-0.1377245508982036
6.248,-0.1437125748502994
6.25,-0.12574850299401197
6.252,-0.1437125748502994
6.2540000000000004,-0.1377245508982036
6.256,-0.20359281437125748
6.258,-0.2694610778443114
6.26,-0.23952095808383234
6.2620000000000005,-0.2994011976047904
6.264,-0.40718562874251496
6.266,-0.4311377245508982
6.268,-0.46107784431137727
6.2700000000000005,-0.46706586826347307
6.272,-0.48502994011976047
6.274,-0.5209580838323353
6.276,-0.49700598802395207
6.2780000000000005,-0.5209580838323353
6.28,-0.5568862275449101
6.282,-0.562874251497006
6.284,-0.5389221556886228
6.2860000000000005,-0.5868263473053892
6.288,-0.6646706586826348
6.29,-0.6107784431137725
6.292,-0.6946107784431138
6.2940000000000005,-0.5568862275449101
6.296,-0.5688622754491018
6.298,-0.6167664670658682
6.3,-0.6287425149700598
6.3020000000000005,-0.6646706586826348
6.304,-0.6946107784431138
6.306,-0.7245508982035929
6.308,-0.6526946107784432
6.3100000000000005,-0.6467065868263473
6.312,-0.6407185628742516
6.314,-0.6287425149700598
6.316,-0.6407185628742516
6.3180000000000005,-0.6646706586826348
6.32,-0.7125748502994012
6.322,-0.6706586826347305
6.324,-0.6766467065868264
6.3260000000000005,-0.6646706586826348
6.328,-0.6526946107784432
6.33,-0.6287425149700598
6.332,-0.6946107784431138
6.3340000000000005,-0.6407185628742516
6.336,-0.6107784431137725
6.338,-0.6646706586826348
6.34,-0.7065868263473054
6.3420000000000005,-0.688622754491018
6.344,-0.718562874251497
6.346,-0.7125748502994012
6.348,-0.6467065868263473
6.3500000000000005,-0.6407185628742516
6.352,-0.6826347305389222
6.354,-0.6826347305389222
6.356,-0.6646706586826348
6.3580000000000005,-0.6946107784431138
6.36,-0.718562874251497
6.362,-0.7125748502994012
6.364,-0.6946107784431138
6.3660000000000005,-0.6946107784431138
6.368,-0.6287425149700598
6.37,-0.6706586826347305
6.372,-0.6407185628742516
6.3740000000000006,-0.6706586826347305
6.376,-0.6526946107784432
6.378,-0.6107784431137725
6.38,-0.5988023952095808
6.382000000000001,-0.6646706586826348
6.384,-0.6946107784431138
6.386,-0.688622754491018
6.388,-0.688622754491018
6.390000000000001,-0.7485029940119761
6.392,-0.6526946107784432
6.394,-0.6526946107784432
6.396,-0.6467065868263473
6.398000000000001,-0.5808383233532934
6.4,-0.6347305389221557
6.402,-0.6407185628742516
6.404,-0.5988023952095808
6.406,-0.5808383233532934
6.408,-0.6107784431137725
6.41,-0.6047904191616766
6.412,-0.5748502994011976
6.414,-0.5568862275449101
6.416,-0.5868263473053892
6.418,-0.5269461077844312
6.42,-0.5209580838323353
6.422,-0.5508982035928144
6.424,-0.562874251497006
6.426,-0.5808383233532934
6.428,-0.6167664670658682
6.43,-0.5868263473053892
6.432,-0.6107784431137725
6.434,-0.5868263473053892
6.436,-0.6167664670658682
6.438,-0.592814371257485
6.44,-0.6107784431137725
6.442,-0.6407185628742516
6.444,-0.5808383233532934
6.446,-0.592814371257485
6.448,-0.5748502994011976
6.45,-0.562874251497006
6.452,-0.6107784431137725
6.454,-0.5389221556886228
6.456,-0.5149700598802395
6.458,-0.46706586826347307
6.46,-0.47904191616766467
6.462,-0.5089820359281437
6.464,-0.5029940119760479
6.466,-0.46706586826347307
6.468,-0.48502994011976047
6.47,-0.5808383233532934
6.472,-0.562874251497006
6.474,-0.47904191616766467
6.476,-0.562874251497006
6.478,-0.5269461077844312
6.48,-0.5029940119760479
6.482,-0.5089820359281437
6.484,-0.5868263473053892
6.486,-0.5868263473053892
6.488,-0.562874251497006
6.49,-0.5389221556886228
6.492,-0.6047904191616766
6.494,-0.6526946107784432
6.496,-0.5988023952095808
6.498,-0.5988023952095808
6.5,-0.6227544910179641
6.502,-0.6227544910179641
6.5040000000000004,-0.6347305389221557
6.506,-0.6287425149700598
6.508,-0.6526946107784432
6.51,-0.6287425149700598
6.5120000000000005,-0.6526946107784432
6.514,-0.6526946107784432
6.516,-0.5868263473053892
6.518,-0.592814371257485
6.5200000000000005,-0.6347305389221557
6.522,-0.6287425149700598
6.524,-0.6467065868263473
6.526,-0.6227544910179641
6.5280000000000005,-0.6287425149700598
6.53,-0.6167664670658682
6.532,-0.718562874251497
6.534,-0.6287425149700598
6.5360000000000005,-0.592814371257485
6.538,-0.49700598802395207
6.54,-0.6107784431137725
6.542,-0.6526946107784432
6.5440000000000005,-0.6167664670658682
6.546,-0.6227544910179641
6.548,-0.6646706586826348
6.55,-0.6167664670658682
6.5520000000000005,-0.6526946107784432
6.554,-0.7005988023952096
6.556,-0.6407185628742516
6.558,-0.5808383233532934
6.5600000000000005,-0.5868263473053892
6.562,-0.6167664670658682
6.564,-0.6526946107784432
6.566,-0.6586826347305389
6.5680000000000005,-0.6467065868263473
6.57,-0.6826347305389222
6.572,-0.5988023952095808
6.574,-0.6047904191616766
6.5760000000000005,-0.5868263473053892
6.578,-0.6047904191616766
6.58,-0.6047904191616766
6.582,-0.5269461077844312
6.5840000000000005,-0.49101796407185627
6.586,-0.49101796407185627
6.588,-0.4491017964071856
6.59,-0.39520958083832336
6.5920000000000005,-0.24550898203592814
6.594,-0.16167664670658682
6.596,0.029940119760479042
6.598,0.1377245508982036
6.6000000000000005,0.15568862275449102
6.602,0.17964071856287425
6.604,0.24550898203592814
6.606,0.24550898203592814
6.6080000000000005,0.24550898203592814
6.61,0.1377245508982036
6.612,-0.41916167664670656
6.614,-1.0778443113772456
6.6160000000000005,-1.6107784431137724
6.618,-1.8083832335329342
6.62,-1.874251497005988
6.622,-1.9760479041916168
6.6240000000000006,-1.970059880239521
6.626,-1.9461077844311376
6.628,-1.9520958083832336
6.63,-1.910179640718563
6.632000000000001,-1.910179640718563
6.634,-1.8383233532934131
6.636,-1.7664670658682635
6.638,-1.5808383233532934
6.640000000000001,-1.5149700598802396
6.642,-1.3952095808383234
6.644,-1.3293413173652695
6.646,-1.2754491017964071
6.648000000000001,-1.1616766467065869
6.65,-1.0838323353293413
6.652,-0.9580838323353293
6.654,-0.8083832335329342
6.656000000000001,-0.7604790419161677
6.658,-0.7305389221556886
6.66,-0.6946107784431138
6.662,-0.6826347305389222
6.664,-0.6287425149700598
6.666,-0.5868263473053892
6.668,-0.592814371257485
6.67,-0.5808383233532934
6.672,-0.5149700598802395
6.674,-0.5029940119760479
6.676,-0.5269461077844312
6.678,-0.5029940119760479
6.68,-0.4550898203592814
6.682,-0.49101796407185627
6.684,-0.5149700598802395
6.686,-0.46107784431137727
6.688,-0.5269461077844312
6.69,-0.4550898203592814
6.692,-0.4311377245508982
6.694,-0.46107784431137727
6.696,-0.47904191616766467
6.698,-0.437125748502994
6.7,-0.46107784431137727
6.702,-0.41916167664670656
6.704,-0.4550898203592814
6.706,-0.49700598802395207
6.708,-0.41317365269461076
6.71,-0.39520958083832336
6.712,-0.40718562874251496
6.714,-0.39520958083832336
6.716,-0.3413173652694611
6.718,-0.3652694610778443
6.72,-0.40718562874251496
6.722,-0.38323353293413176
6.724,-0.33532934131736525
6.726,-0.3413173652694611
6.728,-0.3532934131736527
6.73,-0.3772455089820359
6.732,-0.3473053892215569
6.734,-0.31137724550898205
6.736,-0.3473053892215569
6.738,-0.3532934131736527
6.74,-0.30538922155688625
6.742,-0.32934131736526945
6.744,-0.33532934131736525
6.746,-0.2994011976047904
6.748,-0.25149700598802394
6.75,-0.2874251497005988
6.752,-0.25748502994011974
